district,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Xuhui,5800,1,1,1,0,38,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,5800,1,0,1,0,38,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,5800,1,1,1,0,37,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,5800,1,1,1,0,70,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,5800,1,0,1,0,35,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,5800,1,1,1,0,30,0,public housing,residential,1,0,0,0,0,0,1,0,2
Xuhui,5800,1,1,1,0,28,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,5800,1,1,1,0,36,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,5800,1,1,1,0,30,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,5888,1,0,1,0,15,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,5900,1,0,1,0,30,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,5900,1,0,1,0,30,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,5900,1,0,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,5900,1,1,1,0,45,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Xuhui,5900,1,0,1,0,35,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6000,1,0,1,1,36,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,6000,1,0,1,0,30,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6000,1,1,1,1,40,0,attached lane house,residential,0,0,0,1,0,1,0,0,2
Xuhui,6000,1,1,1,0,30,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Xuhui,6000,1,1,1,0,35,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,6000,1,1,1,0,45,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6000,1,0,1,0,35,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,6000,2,1,1,0,68,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6000,1,0,1,0,35,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6000,1,0,1,0,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6000,1,1,1,0,40,0,public housing,residential,1,1,1,1,1,0,0,0,5
Xuhui,6000,1,0,1,0,30,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6000,1,0,1,0,40,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Xuhui,6000,1,1,1,0,35,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,6000,1,1,1,0,40,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,6000,1,1,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,6000,1,0,1,1,20,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,6000,1,0,1,0,42,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6200,1,1,1,0,30,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,6200,1,0,1,0,20,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,6200,1,1,1,0,50,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,6200,1,0,1,0,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6200,1,0,1,0,32,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6200,1,0,1,0,36,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6200,1,1,1,0,45,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6200,1,1,1,0,31,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,6300,1,1,1,0,1,0,public housing,residential,0,0,0,0,0,0,0,0,0
Xuhui,6300,1,1,1,0,40,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,6300,1,1,1,0,35,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6300,1,0,1,0,35,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6400,1,1,1,0,48,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6400,1,0,1,0,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6400,1,1,1,0,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6500,1,1,1,0,40,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,6500,1,1,1,1,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,1,1,0,40,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,6500,1,1,1,0,60,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,1,1,0,45,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,6500,1,1,1,1,45,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,6500,1,0,1,0,25,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,6500,1,0,1,0,35,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,1,1,0,40,0,public housing,residential,0,1,1,1,1,0,0,0,4
Xuhui,6500,1,1,1,0,35,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Xuhui,6500,1,0,1,0,32,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,6500,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,1,0,0,0,0,2
Xuhui,6500,1,1,1,0,30,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,0,1,0,35,0,public housing,residential,0,0,0,0,0,1,0,0,1
Xuhui,6500,1,0,1,0,30,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,1,1,0,30,0,detached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,6500,1,1,1,0,45,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,1,1,0,45,0,public housing,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,1,1,0,42,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6500,1,0,1,0,30,0,attached lane house,multi-use,1,1,1,1,1,1,0,0,6
Xuhui,6500,1,1,1,0,30,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,2,1,0,43,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,1,1,0,38,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,6500,1,1,1,0,35,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6500,1,0,1,0,25,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6600,1,0,1,0,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6700,1,1,1,0,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6700,1,1,1,0,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6700,1,0,1,0,34,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6800,1,1,1,0,20,0,attached lane house,residential,0,0,0,0,1,0,0,1,2
Xuhui,6800,1,0,1,0,25,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,6800,1,0,1,0,36,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,6800,1,1,1,0,40,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,6800,1,1,1,0,46,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,6800,1,1,1,0,38,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6800,1,1,1,0,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6800,1,1,1,0,40,0,detached lane house,residential,0,0,0,0,0,1,0,0,1
Xuhui,6800,1,1,1,0,35,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,6800,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6800,1,1,1,0,30,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6800,1,1,1,0,45,0,attached lane house,residential,0,0,0,0,0,1,0,0,1
Xuhui,6800,1,1,1,1,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6800,1,1,1,0,45,0,public housing,residential,1,1,1,1,1,0,0,1,6
Xuhui,6800,1,1,1,1,40,0,detached lane house,residential,0,1,0,0,0,0,0,1,2
Xuhui,6800,1,1,1,0,45,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,6800,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,6800,1,1,1,0,17,0,detached lane house,residential,1,1,0,0,0,0,1,0,3
Xuhui,6900,1,1,1,0,50,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,6900,1,1,1,0,50,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,6900,1,1,1,0,45,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6900,1,1,1,0,45,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6900,1,0,1,0,36,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6900,1,1,1,0,37,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,6900,1,0,1,0,40,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7000,2,1,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,7000,1,1,1,0,40,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,7000,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,1,1,0,0,0,3
Xuhui,7000,1,1,1,0,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,7000,1,1,1,0,35,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,7000,1,1,1,0,60,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Xuhui,7000,1,1,1,0,55,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,7000,1,0,1,0,35,0,detached lane house,multi-use,0,1,0,0,1,1,0,0,3
Xuhui,7000,1,0,1,0,40,0,attached lane house,residential,0,0,1,0,1,0,0,0,2
Xuhui,7000,3,0,1,0,68,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7000,1,1,1,0,45,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,7000,2,1,1,0,65,0,public housing,residential,0,1,1,0,1,0,0,0,3
Xuhui,7000,1,1,1,0,45,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7000,2,1,1,0,58,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,7000,1,1,1,0,38,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7000,1,1,1,0,38,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,7199,2,2,1,0,55,0,public housing,multi-use,0,1,0,1,0,0,0,0,2
Xuhui,7200,1,1,1,0,45,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,7200,1,1,1,0,38,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,7200,1,1,1,0,50,0,attached lane house,residential,1,1,0,0,0,1,0,0,3
Xuhui,7200,1,2,1,0,43,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,7200,1,1,1,0,37,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7200,1,1,1,0,40,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,7200,1,1,1,0,60,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Xuhui,7200,1,1,1,0,45,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,7200,1,1,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,7200,1,1,1,0,45,0,public housing,residential,0,1,1,0,1,0,0,0,3
Xuhui,7200,1,1,1,0,55,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,7300,1,1,1,0,47,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7300,1,1,1,0,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7400,1,1,1,0,35,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,7499,1,1,1,1,60,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,7500,1,1,1,0,40,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,7500,1,2,1,0,40,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,7500,1,1,1,0,38,0,public housing,residential,0,0,0,0,0,1,0,0,1
Xuhui,7500,1,1,1,0,46,0,attached lane house,residential,0,1,1,0,1,0,0,1,4
Xuhui,7500,1,1,1,0,45,0,public housing,residential,0,1,0,0,1,0,0,0,2
Xuhui,7500,1,1,1,0,40,0,public housing,residential,1,1,0,1,0,0,0,0,3
Xuhui,7500,1,2,1,0,50,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,7500,1,1,1,0,40,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,7500,1,0,1,0,45,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,7500,1,1,1,0,45,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,7500,2,0,1,0,56,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Xuhui,7500,1,0,1,0,30,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,7500,1,1,1,0,55,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,7500,1,0,1,0,45,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,7500,1,1,1,0,50,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,7500,1,1,1,0,60,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,7500,2,1,1,0,65,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,7500,1,1,1,0,60,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,7500,1,1,1,0,45,0,public housing,residential,1,1,1,0,1,0,0,1,5
Xuhui,7500,1,1,1,0,40,0,villa,residential,0,0,0,0,1,0,0,0,1
Xuhui,7500,1,0,1,0,12,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,7500,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,7500,1,1,1,1,35,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,7500,1,1,1,0,50,0,public housing,residential,0,1,1,0,1,0,0,0,3
Xuhui,7500,1,2,1,1,65,0,attached lane house,residential,0,0,1,0,0,0,0,0,1
Xuhui,7500,1,1,1,0,50,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,7500,2,1,1,0,55,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7500,1,1,1,0,65,0,detached lane house,residential,0,1,0,1,0,0,0,1,3
Xuhui,7500,1,1,1,0,45,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,7500,1,1,1,0,55,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,7600,1,2,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,7600,1,2,1,0,55,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,7600,3,1,1,0,106,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,7600,2,0,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7600,1,1,1,0,50,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,7700,1,2,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7700,1,1,1,0,30,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,7700,1,2,1,0,55,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,7800,1,1,1,0,60,0,detached lane house,residential,1,0,0,0,0,0,0,0,1
Xuhui,7800,1,1,1,0,35,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,7800,1,0,1,0,40,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,7800,2,1,1,0,60,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,7800,1,1,1,0,55,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,7800,1,1,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,7800,2,1,1,0,60,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,7900,2,0,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,7900,1,1,1,0,35,0,public housing,residential,1,1,0,0,0,0,0,1,3
Xuhui,7999,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8000,1,1,1,0,45,0,detached lane house,multi-use,1,1,1,0,0,0,0,0,3
Xuhui,8000,1,2,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8000,1,1,1,0,65,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,8000,1,1,1,0,40,0,public housing,residential,1,1,1,1,1,0,0,1,6
Xuhui,8000,1,2,1,0,45,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,8000,1,1,1,0,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,8000,1,1,1,1,30,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,8000,1,1,1,0,50,0,detached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,8000,1,1,1,0,50,0,detached lane house,multi-use,0,1,0,1,0,0,0,0,2
Xuhui,8000,1,1,1,0,40,0,attached lane house,multi-use,0,0,0,0,1,1,0,0,2
Xuhui,8000,1,1,1,0,45,0,public housing,residential,0,1,1,0,0,0,0,1,3
Xuhui,8000,2,1,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,8000,1,1,1,0,50,0,detached lane house,multi-use,1,1,1,1,0,1,0,0,5
Xuhui,8000,1,1,1,0,45,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Xuhui,8000,1,0,0,0,25,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,8000,1,1,1,0,50,0,attached lane house,multi-use,1,1,0,1,1,0,0,0,4
Xuhui,8000,1,1,1,1,40,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Xuhui,8000,1,1,1,0,55,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,8000,1,1,1,0,55,0,detached lane house,residential,1,1,0,1,1,0,1,0,5
Xuhui,8200,2,1,1,0,76,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8200,1,1,1,0,45,0,public housing,residential,1,0,0,0,1,0,1,0,3
Xuhui,8200,2,0,1,0,48,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,8200,2,1,1,0,55,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,8200,2,2,1,0,65,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,8200,2,1,1,0,65,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,8300,1,2,1,0,60,0,public housing,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,8300,1,1,1,0,45,0,public housing,residential,1,0,0,0,1,1,0,0,3
Xuhui,8300,1,1,1,0,60,0,detached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,8500,3,1,3,0,70,0,public housing,residential,1,1,0,1,1,0,1,0,5
Xuhui,8500,1,1,1,0,33,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Xuhui,8500,1,0,1,0,50,0,public housing,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,8500,1,1,1,0,60,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,8500,1,2,1,0,52,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Xuhui,8500,1,1,1,0,50,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,8500,2,1,1,0,60,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,8500,1,2,1,0,65,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,8500,1,1,1,0,45,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,8500,1,1,1,0,50,0,attached lane house,residential,1,1,0,0,0,0,1,0,3
Xuhui,8500,1,1,1,0,60,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,8500,1,1,1,0,55,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,8500,1,1,1,0,55,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,8500,1,1,1,0,50,0,public housing,residential,0,1,0,1,1,0,0,0,3
Xuhui,8500,1,1,1,0,50,0,attached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,8500,1,1,1,0,60,0,attached lane house,multi-use,1,1,0,0,1,1,0,0,4
Xuhui,8500,1,1,1,0,50,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,8500,1,1,1,0,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8500,1,1,1,0,60,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,8500,1,2,1,0,70,0,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,8500,2,1,1,0,45,0,public housing,residential,0,1,0,1,0,0,0,0,2
Xuhui,8500,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,8500,1,1,1,0,50,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,8500,1,2,1,0,50,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,8500,1,1,1,0,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8500,1,0,1,0,40,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,8500,1,1,1,0,1,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Xuhui,8500,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,0,0,0,0,0
Xuhui,8500,2,1,1,0,80,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,8500,1,1,1,0,65,0,public housing,residential,0,1,0,0,1,0,0,0,2
Xuhui,8500,1,1,1,0,65,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8500,1,2,1,0,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8500,1,0,1,0,30,0,detached lane house,multi-use,1,1,0,0,0,0,0,0,2
Xuhui,8500,1,2,1,0,70,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,8500,1,2,1,0,72,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,8500,1,0,1,0,40,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,8500,1,0,1,0,25,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,8500,1,1,1,0,50,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Xuhui,8500,1,2,1,0,65,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,8500,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,8600,1,1,1,0,60,0,detached lane house,residential,0,0,0,0,0,1,0,0,1
Xuhui,8600,2,1,1,0,56,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,8600,1,1,1,0,40,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,8600,1,1,1,0,45,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,8600,1,1,1,1,60,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,8700,1,1,1,0,52,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,8800,1,1,1,0,40,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,8800,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8800,1,1,1,0,50,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,8800,2,1,1,0,68,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,8800,1,2,1,0,45,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,8800,1,1,1,0,50,0,public housing,multi-use,0,1,0,0,1,0,1,0,3
Xuhui,8800,1,1,1,0,37,0,detached lane house,residential,1,1,0,0,0,0,1,0,3
Xuhui,8800,1,1,1,0,45,0,public housing,residential,1,1,1,0,1,0,0,1,5
Xuhui,8800,1,1,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,8800,1,2,1,0,60,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8800,1,2,1,0,60,0,attached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,8800,1,1,1,0,48,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,8800,1,1,1,0,38,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,8800,1,1,1,0,45,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,8800,1,2,1,1,60,0,detached lane house,multi-use,1,1,1,0,1,0,1,0,5
Xuhui,8800,1,2,1,0,65,0,attached lane house,multi-use,0,1,0,0,0,0,0,1,2
Xuhui,8900,3,0,1,0,70,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,8900,1,1,1,0,50,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,8900,1,0,1,0,60,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,8900,1,1,1,0,50,0,public housing,residential,1,1,0,1,0,0,0,0,3
Xuhui,9000,1,1,1,0,55,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,9000,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,9000,1,1,1,0,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,9000,1,1,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,9000,1,1,1,1,60,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,9000,1,2,1,1,60,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,9000,1,1,1,0,45,0,detached lane house,multi-use,1,1,0,0,0,0,1,0,3
Xuhui,9000,1,2,1,0,80,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,9000,1,0,1,0,30,0,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,9000,1,2,1,0,50,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,9000,1,1,1,0,70,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,9000,1,2,1,1,40,0,attached lane house,residential,1,1,1,0,1,0,0,0,4
Xuhui,9000,1,1,1,0,70,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,9000,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
